component 1,component 2,component 3,class
4.370011,2.8324425,5.997976,STAR
3.0078254,4.5044084,10.628171,GALAXY
5.525886,7.357668,4.151125,STAR
2.723465,0.674053,3.622141,GALAXY
3.730996,6.668165,5.1714163,GALAXY
5.0856357,3.1842127,0.5517385,GALAXY
3.6403763,12.166965,6.2381644,QSO
4.587923,5.3354506,9.504111,STAR
3.899198,-2.3815174,4.8747835,GALAXY
4.278885,9.137512,9.489645,QSO
5.1584277,11.3521185,5.3535233,GALAXY
-0.10716514,0.79690295,1.4403812,STAR
2.681449,11.543513,9.088628,STAR
5.2581115,1.3021901,12.168505,GALAXY
6.582542,1.0835572,5.8491096,STAR
5.9220386,11.001466,3.8553755,GALAXY
3.415337,0.7730865,6.5064306,GALAXY
7.124576,7.768981,1.7364255,GALAXY
1.3649312,6.847272,5.6228213,STAR
0.027915582,2.9133353,4.312634,GALAXY
7.7711225,4.9335556,7.688595,QSO
4.765945,4.6659355,9.149742,STAR
4.982165,1.8668834,3.4428244,GALAXY
0.20187333,4.5194526,4.424303,QSO
6.9930224,11.524726,5.2657475,STAR
4.256278,-0.036338948,6.9327087,GALAXY
2.6243963,3.934683,10.677624,STAR
5.2587566,7.7959785,10.840157,QSO
7.21641,2.0832632,7.662852,QSO
2.3335729,5.1916895,-2.933596,GALAXY
1.3356816,7.1846933,-1.4252692,STAR
5.034829,3.7056744,3.332529,GALAXY
10.868146,4.73365,4.1086726,STAR
10.311279,3.9196672,6.074137,GALAXY
5.1888914,0.8612902,1.6200153,GALAXY
3.5600128,12.39516,3.9017842,STAR
4.367627,7.8403788,9.042181,GALAXY
5.544283,13.032491,3.8257911,GALAXY
4.5269647,10.063821,8.698785,QSO
0.85148555,2.012357,4.741021,GALAXY
6.2085013,6.616461,8.361961,QSO
5.874875,6.986009,8.461465,GALAXY
10.924471,9.066598,5.8974442,GALAXY
5.381271,12.778984,9.612487,GALAXY
3.7823431,3.640196,3.9101899,QSO
3.7087011,0.037110776,2.699296,GALAXY
11.609815,4.9266973,4.561277,GALAXY
4.9302197,-0.81353825,1.0543623,GALAXY
8.306524,11.519035,10.165279,GALAXY
2.7383976,5.8614564,2.7818596,GALAXY
2.7084637,4.16657,2.246318,GALAXY
8.254965,12.752189,9.748097,GALAXY
10.57406,4.051061,3.7155776,GALAXY
8.906189,12.33707,8.253368,GALAXY
8.512036,9.212503,1.1689335,GALAXY
2.784697,1.5602946,2.3584113,GALAXY
1.873179,3.7086275,-2.5610125,STAR
1.4973056,4.5799193,1.5905526,GALAXY
2.3985615,3.0967178,-1.7996432,GALAXY
2.1166937,7.1611934,8.706973,STAR
4.1361465,-0.5847914,2.617239,GALAXY
3.1653194,-0.29043457,8.477138,GALAXY
1.2409599,2.184648,3.3857253,GALAXY
8.246751,12.462835,10.013737,GALAXY
5.849057,10.152395,3.631256,GALAXY
8.494849,11.773223,10.093288,GALAXY
0.86503047,4.730181,5.6559544,GALAXY
2.1846824,5.6031275,1.9363393,GALAXY
2.4745963,11.683114,8.952063,STAR
6.4170613,1.3032501,3.896038,GALAXY
5.3461204,1.830955,5.034846,QSO
1.5651534,-0.78250927,5.624218,GALAXY
8.701635,2.5989861,6.993786,QSO
2.008054,9.7323475,9.982699,STAR
2.6054857,6.9154453,2.4321516,GALAXY
12.255928,6.832552,1.4508157,STAR
3.5935452,-0.778207,2.6579185,QSO
3.5652232,5.8048353,11.315456,STAR
3.0415688,3.3243806,1.5715206,GALAXY
6.09585,2.5852218,8.099398,STAR
3.9296346,-1.4154708,6.351141,GALAXY
0.3171467,0.8125358,0.75257146,GALAXY
2.6373305,6.48778,10.117424,STAR
5.740112,8.250675,10.819841,STAR
3.8779154,-1.3093301,6.218662,GALAXY
6.752661,8.877235,1.3106517,GALAXY
2.7551157,5.6262927,3.6623979,STAR
0.20011465,4.1421776,3.485954,GALAXY
5.9799743,11.308551,5.0505095,STAR
3.3140965,-0.01588263,4.0650277,GALAXY
6.388909,2.8961396,10.562852,GALAXY
9.733493,6.7595572,1.3424044,STAR
6.880082,9.297433,0.31517905,GALAXY
4.945778,6.946614,9.226211,STAR
3.4094725,6.7141924,2.3637393,STAR
1.7378045,-0.32811305,8.531639,GALAXY
5.745926,0.7685021,4.650543,STAR
3.7105622,6.13933,5.532941,GALAXY
6.2222157,11.22609,5.3067775,STAR
12.305647,5.3730974,3.0754123,GALAXY
0.42301452,3.893843,2.052969,GALAXY
1.321114,2.9577339,5.8931684,GALAXY
12.030537,7.3199606,1.0783671,GALAXY
1.7898012,9.970025,9.76533,STAR
4.775657,2.8968372,3.1121254,QSO
5.581687,5.554048,4.624411,STAR
2.142275,5.0235887,6.0148463,GALAXY
-0.85949373,4.186321,2.78043,GALAXY
4.6633897,-2.2422342,2.0358107,GALAXY
8.072728,12.696941,9.990001,GALAXY
4.4901814,1.2662774,0.78694147,STAR
9.175595,8.334344,0.65189767,GALAXY
3.0981078,-0.65523005,8.740427,GALAXY
1.2722126,6.258186,0.8388796,GALAXY
1.2068026,2.3049955,-1.5019847,GALAXY
7.423093,13.620788,8.845995,GALAXY
3.8809726,11.335617,9.08068,QSO
6.2467046,13.830126,9.788452,GALAXY
6.4254303,7.519997,3.9874008,GALAXY
2.4913049,6.576994,0.8183404,GALAXY
10.825028,7.016907,1.2367723,STAR
0.67379034,3.8695436,-1.8142081,STAR
5.3754673,1.0509186,-0.9793202,GALAXY
8.524803,12.718172,8.789183,GALAXY
10.397875,10.303599,7.9523954,GALAXY
3.0192192,0.13275102,9.253865,GALAXY
7.6363845,0.32641053,5.257382,QSO
3.7605393,4.460315,7.528531,STAR
3.8592541,-2.2352734,0.3502822,STAR
3.6738276,-2.043176,7.737043,GALAXY
1.748627,1.6616586,3.2121627,GALAXY
3.2235851,12.43668,8.4815035,QSO
0.06760198,4.8241105,2.0892675,GALAXY
9.963797,5.080403,1.9135803,GALAXY
3.0523903,-3.1414049,4.1635036,GALAXY
5.319892,7.851502,8.717127,QSO
3.189453,-3.3581553,2.979123,GALAXY
2.2192435,12.464852,5.2866163,STAR
7.6441917,6.7832594,3.4473608,GALAXY
5.7057934,2.4965696,3.0623329,QSO
6.887752,4.9067564,7.1210546,STAR
10.759645,9.817363,6.409255,GALAXY
5.1039786,7.536018,9.328039,QSO
0.033704575,5.3995275,1.7134352,GALAXY
10.534632,6.637936,0.7224542,STAR
5.3136406,2.2805502,6.9528527,STAR
5.223822,6.282639,5.217935,GALAXY
2.216861,1.3742117,3.1438015,GALAXY
2.5725377,1.1217066,3.7020042,GALAXY
2.3150308,10.2999115,8.813193,GALAXY
5.4290485,12.943748,3.5702531,QSO
3.4766142,11.744884,9.083584,QSO
4.211349,2.1856258,10.402573,GALAXY
4.881655,13.103843,3.7542818,QSO
4.347102,5.0912404,11.6578045,STAR
5.575074,6.541702,8.28358,QSO
9.705171,9.613428,2.9536407,GALAXY
6.8563213,10.233734,2.4960792,GALAXY
3.9611917,5.670407,9.205394,QSO
2.258705,9.612371,10.116283,STAR
7.4532814,0.8537772,6.271171,STAR
11.040253,9.1346,5.7563906,GALAXY
3.3075855,5.1109586,5.90731,GALAXY
3.6714764,5.9950833,5.6470656,GALAXY
10.705524,4.6211963,1.746103,GALAXY
2.0243037,5.4119964,5.6190944,GALAXY
3.6029272,13.245973,6.6972337,QSO
7.5617867,11.4457245,5.226224,STAR
0.65316296,4.6362586,5.1134763,GALAXY
1.5032406,3.8831549,3.2738767,STAR
3.2688615,4.813708,6.8348713,STAR
4.3426013,-0.8353797,8.839297,GALAXY
6.2155285,14.220859,8.306171,GALAXY
6.5753303,11.928198,4.5671535,GALAXY
7.2208614,0.8005929,4.0620265,QSO
9.357862,3.2761946,8.831876,GALAXY
6.739485,12.103471,3.7842054,QSO
5.431644,12.989731,9.25949,GALAXY
3.0135899,7.7854667,9.885288,STAR
2.0751393,11.718106,8.190676,QSO
3.7673113,4.0375805,6.596076,STAR
2.55225,6.1230993,3.3976214,STAR
6.1256843,7.001681,8.428229,QSO
8.482571,2.8337858,7.792292,GALAXY
10.001185,11.095529,8.356421,GALAXY
3.4801836,4.5482306,6.782876,STAR
10.227825,6.0899377,-0.040941004,GALAXY
6.2257895,6.6455903,8.42293,QSO
8.978433,1.2794554,5.7249722,QSO
9.195394,2.048957,6.434472,QSO
5.156209,7.7102757,4.393974,GALAXY
4.4728203,0.9732875,7.285918,STAR
4.316831,9.00788,9.605173,QSO
4.5367985,2.349502,3.5745206,GALAXY
4.567564,-2.4170232,3.304165,GALAXY
2.2851253,-2.224545,3.6242502,GALAXY
5.5702257,14.2059,8.782703,GALAXY
1.4448594,3.3167317,2.877487,GALAXY
1.0138987,4.226357,3.292743,GALAXY
4.1232805,9.92927,9.151584,QSO
3.6936982,8.844811,-2.4163802,GALAXY
6.4012365,11.540486,4.9462457,GALAXY
5.6567698,-1.2759147,1.4288713,GALAXY
3.5465,-3.2521188,2.362302,GALAXY
10.424517,9.234754,3.319819,GALAXY
3.9716794,8.832066,9.053681,QSO
3.1505408,0.6539356,2.9853024,GALAXY
1.7996277,10.912351,9.197374,STAR
7.2335176,9.017637,0.049448296,GALAXY
0.65727454,-0.51894015,4.78435,GALAXY
6.6023645,2.253935,9.241491,STAR
3.8148258,-1.0171934,3.4748042,GALAXY
2.9066274,0.7100535,10.021615,GALAXY
8.122655,3.022563,5.5743947,QSO
6.6851234,14.066027,8.856204,GALAXY
7.006104,3.195819,9.985398,GALAXY
8.1178255,9.045081,0.34032756,GALAXY
2.783736,7.006351,1.506532,GALAXY
3.6318336,6.0116534,1.2373337,GALAXY
8.2723675,8.6146555,0.37088373,GALAXY
6.907944,1.7239674,3.6527398,QSO
9.640817,8.088862,1.8275558,GALAXY
8.663722,3.9801683,9.970871,GALAXY
5.6360064,2.7188196,7.193531,QSO
4.5297604,13.283935,4.5533695,QSO
5.795412,2.4973829,3.295544,GALAXY
9.4823,8.827358,1.9805005,STAR
6.020502,2.6381009,8.0126,STAR
10.782881,4.290249,4.22773,GALAXY
10.606362,8.820563,6.817404,GALAXY
3.1819174,0.11417013,3.5860593,GALAXY
5.718177,5.3887234,9.281207,STAR
0.34149435,2.1152658,-0.37135684,GALAXY
8.153332,1.1909479,5.606996,STAR
7.3364663,7.7703404,1.5868067,GALAXY
2.133308,10.843425,9.4770975,GALAXY
3.6084225,-0.65260077,5.2889705,GALAXY
5.716428,0.30716297,0.24198973,GALAXY
8.809806,9.54341,9.438673,STAR
10.778906,9.3354845,3.6733217,GALAXY
7.0443645,2.2765865,4.209993,GALAXY
1.3053511,9.865375,8.095563,STAR
1.7354201,2.51861,2.0910873,GALAXY
7.410457,12.080481,4.3117824,QSO
2.488295,1.0074149,3.1784825,GALAXY
3.9560905,11.941565,7.920366,QSO
1.6611406,4.1519275,1.6030837,GALAXY
4.749361,7.6343403,-2.2175188,GALAXY
4.1020975,-1.7706826,3.798845,GALAXY
5.893942,3.0668151,3.9169815,GALAXY
2.7241597,5.4979234,7.8174076,STAR
5.085515,2.4254706,3.8869324,GALAXY
3.1210217,10.3875065,9.564842,QSO
8.247263,8.57692,0.4910873,GALAXY
3.4619002,4.570969,11.677875,STAR
1.2322116,-0.56696206,5.532757,GALAXY
7.6858597,2.8605404,6.823969,STAR
3.2301717,6.931521,9.642524,STAR
1.7468914,12.219282,6.4623938,STAR
1.0182574,2.3183148,5.530534,GALAXY
8.173457,12.6357565,7.360205,GALAXY
7.350099,11.47563,5.4451766,STAR
-0.015341938,-0.2202426,4.4674187,STAR
4.6785674,10.084246,7.0017676,STAR
6.3187466,8.720082,2.7822883,GALAXY
1.3272268,4.9066925,1.5898507,GALAXY
5.8955884,7.9169745,3.905318,GALAXY
6.035524,2.3153758,10.530357,GALAXY
1.1019346,6.1625977,0.8541507,GALAXY
3.3704739,7.7116547,-2.9344532,GALAXY
2.4637506,11.748701,7.1519475,GALAXY
8.177314,9.803416,6.4790783,STAR
0.9314507,2.1609364,3.3749547,GALAXY
7.5275254,6.1079526,4.251167,STAR
4.8598833,5.69728,0.6138033,GALAXY
7.244389,3.7056768,10.140172,GALAXY
3.0427659,5.415273,0.55704033,GALAXY
5.0775433,12.338888,3.771131,QSO
8.66659,5.15773,9.9544325,GALAXY
7.3578215,3.9271326,10.066105,GALAXY
1.0407401,-0.6707109,3.8579721,GALAXY
-0.7714556,4.182949,3.0171258,GALAXY
4.2933774,12.427122,6.1746907,GALAXY
6.649871,10.705138,2.783391,GALAXY
11.718003,8.064537,3.7541687,GALAXY
6.0793247,2.7214947,4.043955,QSO
6.44282,6.591406,7.351706,GALAXY
1.6215057,11.523371,8.428505,STAR
4.3060184,6.3340607,5.340711,GALAXY
6.4308968,5.7407436,6.4685106,GALAXY
8.4470215,12.896592,8.977803,GALAXY
6.1120133,9.765557,0.6433741,GALAXY
5.5646677,1.373986,6.1170936,GALAXY
2.3640022,6.2046056,2.7688656,STAR
4.387902,9.514849,8.323544,GALAXY
2.9606512,1.1169473,10.135603,GALAXY
1.8757548,1.73936,2.9671826,GALAXY
5.38383,11.896392,4.5534124,GALAXY
7.3334017,2.6402025,6.833746,STAR
3.673097,13.304727,5.878667,GALAXY
4.843895,8.208331,8.65847,QSO
6.66996,2.0110488,4.1726284,QSO
6.116854,1.9179386,4.5371923,QSO
3.2749865,-3.214518,3.3679843,GALAXY
7.9611936,2.2597904,9.262293,GALAXY
6.5084386,1.8194692,7.29672,QSO
3.0257788,7.9813313,-2.6864257,GALAXY
3.8570688,4.889433,4.5518084,QSO
10.046843,9.778819,8.38266,GALAXY
5.3624506,0.090012014,0.7905815,GALAXY
1.4694805,3.228817,3.035757,GALAXY
7.032894,7.7609105,2.4116766,GALAXY
6.631612,12.0909815,3.6312373,QSO
4.3585434,4.8532677,0.047238953,GALAXY
2.6019185,2.7357504,1.9128125,GALAXY
10.335048,4.573825,2.5351524,GALAXY
3.6633222,5.8964057,1.8271139,STAR
9.952952,8.198255,1.7893873,STAR
2.559817,3.2580721,1.2302927,STAR
1.766979,6.6488824,-2.274557,GALAXY
5.1729193,-1.3446445,2.432158,GALAXY
0.7483773,3.1407883,-1.6003064,STAR
2.3972569,2.8845553,1.367381,GALAXY
4.9066257,3.5471199,5.923516,STAR
3.700547,7.9656777,9.851595,STAR
10.432341,5.5541673,0.27041084,GALAXY
-0.12794742,3.0693922,4.85313,GALAXY
1.7326992,7.4939437,8.693932,QSO
5.9247994,7.170533,4.415374,GALAXY
5.5469246,0.9458213,5.4494853,QSO
7.946771,10.68052,10.211486,GALAXY
1.250613,2.1656497,4.639752,GALAXY
2.5552833,6.7692976,1.6090287,GALAXY
8.128411,10.352328,5.9551573,STAR
3.106717,-2.3208044,0.6592963,GALAXY
6.0594025,5.6128173,6.5667515,GALAXY
3.3854213,3.3741937,0.9352368,GALAXY
2.4835994,4.7126355,0.7506301,GALAXY
6.5417795,11.714407,4.9387803,STAR
8.6215725,4.2344255,9.572284,GALAXY
10.659213,8.93831,3.220561,GALAXY
5.481817,4.891887,5.3508716,GALAXY
0.7179935,4.2714553,1.2631516,GALAXY
3.861384,0.1016435,6.6117992,GALAXY
1.7687786,7.327769,4.221879,STAR
6.4248185,13.360274,10.151452,GALAXY
11.082009,8.8713,5.584388,GALAXY
5.719457,2.3462925,5.8911467,QSO
5.1644855,5.1277966,5.576188,GALAXY
5.6561975,-0.94241375,0.030046368,GALAXY
4.4783134,-2.7303867,3.5830512,GALAXY
4.8802495,-0.92167974,2.8866553,GALAXY
1.6126312,5.0374513,5.0384974,GALAXY
10.354293,9.834141,8.037845,GALAXY
8.554154,2.9077992,6.7529035,QSO
8.805628,1.2630173,5.341841,QSO
-0.31990263,0.9758624,2.0472906,STAR
4.9850874,-1.3246691,1.3389524,GALAXY
4.1443844,6.0325804,5.480921,GALAXY
0.30429026,2.9483805,-0.7198583,GALAXY
3.4634235,1.1275977,9.438482,GALAXY
7.098208,13.776117,8.294405,GALAXY
7.337685,4.896551,6.7082496,GALAXY
8.902753,1.553147,5.42817,QSO
3.3153265,6.098313,9.191116,GALAXY
2.4416502,-2.2845478,3.7603443,GALAXY
2.0367005,12.387802,6.9443307,STAR
4.2993145,-0.85262835,1.6360651,GALAXY
8.903504,9.145209,1.1119708,GALAXY
6.8858767,0.9563058,4.250393,QSO
7.417165,13.656165,8.92864,GALAXY
4.3124943,-0.3539817,2.517983,GALAXY
8.698871,3.4876492,7.401987,GALAXY
4.080472,8.573775,9.120889,QSO
4.282284,9.254441,9.322413,QSO
2.3587627,4.6014237,1.9584484,QSO
0.32203856,0.66333073,6.0093665,STAR
6.5155125,9.967101,0.8384566,GALAXY
4.108269,1.4074165,2.167977,GALAXY
4.6503887,-0.3021282,9.282467,GALAXY
5.5592656,1.2636921,5.666145,GALAXY
3.5358315,6.3647995,0.7047418,GALAXY
0.88858974,5.292873,1.6207546,GALAXY
3.689641,9.071228,9.324188,QSO
2.4289653,-3.4322903,2.6146774,GALAXY
5.6991124,0.86748964,-0.13833007,GALAXY
5.2260404,1.9429138,3.9977288,GALAXY
3.362552,11.990049,8.403841,QSO
5.5765343,0.34341866,9.219381,GALAXY
4.3264065,0.67911285,-0.51144403,QSO
2.6725695,6.1625395,-3.1067748,GALAXY
5.3203135,1.5822753,4.2852874,QSO
3.2163281,-2.8494053,3.3081286,GALAXY
5.3298554,4.639294,0.025352316,GALAXY
0.5227058,5.4889617,1.2949835,GALAXY
9.020594,1.6547327,6.022393,QSO
11.131535,6.2222095,-0.32494137,GALAXY
6.1468363,2.4886007,-0.78422,GALAXY
2.2875214,2.0865767,9.63191,GALAXY
2.1963565,8.299148,9.749211,GALAXY
0.6810889,3.1461153,2.8258173,GALAXY
2.465864,-1.9008207,8.300224,GALAXY
1.8588827,3.8366916,1.5458884,GALAXY
2.3934572,6.463253,1.8208224,GALAXY
11.690967,6.3982205,0.4171971,GALAXY
6.0689836,1.2877129,-0.22079992,STAR
9.725348,4.1984925,9.074727,GALAXY
10.7961645,8.30799,5.846345,GALAXY
9.898086,4.5626802,5.487012,GALAXY
3.941906,7.8279057,-2.9181247,GALAXY
3.8082893,13.042301,6.33547,QSO
5.502921,1.4824901,4.500098,STAR
2.4493845,1.7132344,9.660654,GALAXY
2.000635,-1.8895702,2.6381137,GALAXY
1.8409356,-1.1314876,8.247482,STAR
4.1063137,8.484208,-2.6397874,GALAXY
1.099669,4.770937,4.6342998,GALAXY
6.144931,11.284712,5.2033663,STAR
4.5801888,12.771856,5.5747724,QSO
8.301639,3.6277795,7.7304006,QSO
11.773444,7.8877354,1.2412907,GALAXY
3.0709572,1.2792296,2.062408,GALAXY
6.162738,9.511223,2.5086029,GALAXY
10.88943,9.388308,5.311463,GALAXY
0.8686428,2.3119638,-1.2547688,GALAXY
3.159819,10.241901,9.499395,QSO
5.4298863,9.167088,4.3429604,GALAXY
3.5704634,10.477881,9.772089,QSO
8.679496,3.772927,8.020794,STAR
12.1266,4.95201,1.5661759,GALAXY
5.920048,12.487524,3.626324,GALAXY
7.698001,2.8702655,8.37262,GALAXY
4.2121887,-1.6957642,0.88957715,GALAXY
0.8572094,4.697897,4.5191884,STAR
4.9670243,9.113722,8.006932,QSO
9.885947,10.642639,8.784942,GALAXY
3.8962846,3.4597208,3.3325696,GALAXY
1.4292487,4.7830215,1.6292174,GALAXY
4.493628,7.829988,8.747131,QSO
2.6717288,7.085683,2.96827,GALAXY
1.2243081,4.943053,1.6761909,GALAXY
8.989413,5.579517,2.7740285,GALAXY
1.7245958,2.5287452,6.069818,GALAXY
3.356111,4.9719234,7.0575027,QSO
4.041427,1.8663272,10.1140785,GALAXY
4.3061795,-1.4606419,7.477907,GALAXY
1.9765298,5.3998137,5.333961,GALAXY
1.678073,11.913598,7.8292274,STAR
7.8470535,2.3023655,8.171465,QSO
12.104654,6.527917,2.6914496,GALAXY
1.7514182,10.938681,6.302328,STAR
-0.13491212,0.48592153,4.763119,STAR
4.6637044,11.819852,5.7741323,QSO
4.0653048,-0.98292416,7.677566,GALAXY
4.6140394,-1.852877,2.4506416,STAR
8.798925,2.0343742,5.754028,QSO
1.6140293,7.695729,8.825827,STAR
2.3319993,10.105625,9.938799,STAR
5.1807327,12.917273,3.6167412,QSO
3.7286353,1.0386454,11.044223,GALAXY
7.002543,4.957003,6.703741,GALAXY
11.550765,5.125224,0.3483423,GALAXY
5.116088,2.6428487,3.1650102,QSO
8.332748,4.5380254,5.413373,GALAXY
11.716885,7.9267855,1.1556057,GALAXY
3.890938,3.4715486,3.3123991,GALAXY
7.5712247,3.1559756,5.0590625,GALAXY
3.1830823,4.157863,2.4193358,GALAXY
9.110034,5.4000564,4.656465,GALAXY
6.2459326,5.545495,7.9712915,GALAXY
10.396432,10.376321,7.25649,GALAXY
3.6206436,2.3281126,11.363046,STAR
8.022883,6.043743,3.575316,GALAXY
4.9816747,-1.7471812,1.680065,GALAXY
4.252829,-2.861867,1.096189,GALAXY
5.6167345,1.3588214,6.1619377,QSO
5.8862576,3.2237914,0.19740991,GALAXY
-0.28676707,3.459369,3.9749458,GALAXY
6.577446,9.66486,0.4174849,QSO
8.754357,12.418481,9.418474,GALAXY
7.1836987,3.965419,8.48002,QSO
6.334388,6.2927136,8.990792,QSO
6.5103283,3.935037,8.45466,GALAXY
0.4937824,-1.6280487,6.645379,GALAXY
5.394425,10.4597845,5.9474874,STAR
3.7284648,3.6841483,3.746176,GALAXY
1.2678707,3.0271075,-1.9266504,GALAXY
6.397908,1.0582391,7.063971,STAR
0.92251104,0.8845337,0.16601051,GALAXY
2.8211186,4.5163207,-2.8832211,GALAXY
0.4771464,4.654503,-1.6328166,STAR
3.775362,11.282512,9.331428,QSO
2.0871408,3.805388,1.3894781,STAR
2.6238017,1.1809899,3.0219781,GALAXY
10.670523,7.5427136,0.0978063,GALAXY
2.794336,1.3099444,2.8557484,GALAXY
4.6481643,3.2597392,10.359501,GALAXY
6.3987856,1.5722638,7.456867,STAR
5.3543825,6.774209,8.498085,QSO
7.5798497,3.5481775,7.6462607,STAR
8.827965,5.1799383,4.7473993,GALAXY
4.6955457,6.099284,9.700876,STAR
6.4811773,6.099128,5.2305493,GALAXY
-0.16244149,5.3074117,1.7476641,GALAXY
-0.31389874,4.192111,2.5185509,GALAXY
2.8675177,6.0772095,4.068594,STAR
1.4714506,10.503731,8.925144,STAR
7.919196,4.499132,7.481292,QSO
4.1581078,4.580101,4.1064277,QSO
5.4751873,7.5170255,7.1484947,GALAXY
4.540539,3.053458,3.4554567,STAR
1.8639036,12.0583935,5.4062624,STAR
3.6191537,11.919998,4.32615,GALAXY
0.7618637,-0.6061487,3.2771661,GALAXY
3.6417847,6.062015,-3.0398827,GALAXY
6.1780868,11.474318,10.105668,STAR
5.658565,11.195001,4.979347,STAR
3.766184,2.938451,0.5540404,STAR
4.7891374,13.25433,4.033599,QSO
10.845075,7.319722,-0.03011514,GALAXY
7.64773,10.76403,4.107791,QSO
5.565459,3.9645886,-0.19881201,GALAXY
4.5715275,-1.3107907,0.584889,GALAXY
6.3460073,5.350968,7.317928,GALAXY
2.7658134,5.511534,7.4599185,QSO
6.770271,3.010968,4.2482343,GALAXY
6.918523,8.549028,0.9384368,GALAXY
7.131684,8.446091,0.65569335,GALAXY
5.423104,5.5866103,4.627937,STAR
4.9870667,8.693604,7.959515,QSO
11.294311,8.258259,0.9648614,GALAXY
2.4267426,6.4106407,5.1780677,QSO
4.1338453,6.4488072,0.8162149,GALAXY
4.684203,7.876651,8.750263,QSO
3.774761,3.8047886,5.0218363,STAR
5.713263,8.693051,3.8583665,GALAXY
8.502379,3.579789,9.047925,GALAXY
12.12044,4.938081,1.5136956,GALAXY
2.9161305,10.997857,5.0044246,STAR
-0.26253283,4.529884,1.7064996,GALAXY
8.376004,6.96216,1.0641296,GALAXY
4.0729876,6.974661,4.9047165,GALAXY
-0.7430048,4.2145076,2.6314,GALAXY
4.770366,-2.4877524,2.2782803,GALAXY
5.0806904,-2.1047451,0.962378,GALAXY
8.0498905,10.352574,6.022779,STAR
2.9976575,11.284712,7.2664204,QSO
4.1622977,-1.952031,0.06344004,STAR
5.644764,1.2662818,4.106915,QSO
10.491661,10.26166,6.8126645,GALAXY
6.5348687,10.294075,1.8834212,GALAXY
9.089493,6.363173,0.4634796,GALAXY
0.85764706,-2.5032606,5.514432,GALAXY
10.116223,9.701284,3.7834349,GALAXY
4.321547,8.301646,-2.3645763,GALAXY
0.67541695,4.2168236,1.3196192,GALAXY
3.3659093,12.723121,7.8424253,QSO
7.1677423,5.738813,8.323587,QSO
10.23089,8.889085,1.7081387,GALAXY
7.693107,2.918051,8.307481,GALAXY
3.349697,-0.04445545,9.167596,GALAXY
5.2794404,1.624041,3.7837696,GALAXY
8.07368,10.630625,4.220981,QSO
3.2933364,10.62672,8.584528,QSO
6.4249787,2.1710408,3.7666085,GALAXY
5.645917,10.170088,6.373692,QSO
5.1866155,13.346071,9.342877,GALAXY
1.4755434,2.0842795,5.508592,GALAXY
5.751966,14.229938,8.072444,GALAXY
-0.75612295,4.2539415,3.0851374,GALAXY
3.8671517,-1.8494595,1.4105396,GALAXY
1.4206392,11.86579,6.7219806,STAR
2.9757457,0.54309994,3.4489202,GALAXY
9.558224,8.858963,2.0388663,GALAXY
1.127245,3.959021,5.82192,GALAXY
2.808931,-1.2602525,1.0793424,GALAXY
4.637038,13.147736,3.887224,STAR
9.116598,1.9401474,6.929414,QSO
5.923887,3.4483943,10.4604645,GALAXY
11.141445,4.9275327,2.6439464,GALAXY
7.1493545,1.5809854,7.995366,STAR
3.6376305,6.115004,11.185148,STAR
4.253541,4.3417444,4.3067045,QSO
3.8139172,3.2425387,4.9611344,GALAXY
5.2522235,2.6323328,10.45627,GALAXY
2.1453795,8.769416,9.862058,GALAXY
0.5300529,4.3043976,3.726523,GALAXY
3.4221842,4.994292,3.3907335,QSO
8.058489,11.656003,10.216479,GALAXY
4.7171507,9.739945,7.274612,GALAXY
5.727482,12.151611,3.9569552,QSO
3.7728126,5.848016,0.32700816,GALAXY
12.214397,5.847504,0.86788094,STAR
5.6388345,3.3982196,12.255362,STAR
3.7222486,8.985361,9.335163,QSO
10.877693,7.9062433,1.1611571,GALAXY
7.5326333,0.7509871,4.296341,QSO
3.6220374,6.4531856,1.203595,GALAXY
10.7328615,8.294563,2.4416509,GALAXY
-0.3902457,0.77102566,3.7509048,GALAXY
5.9335856,0.35765588,0.9703722,GALAXY
8.75393,1.0300374,6.122778,GALAXY
3.0365393,11.960983,8.083089,QSO
2.9422743,10.527697,8.938282,QSO
3.221075,3.302753,0.71354127,GALAXY
5.665806,2.1760273,3.5011582,QSO
3.4961874,-3.5365696,3.7695088,GALAXY
2.6150672,10.596153,9.530004,STAR
2.573426,-2.7264922,4.353101,GALAXY
7.769608,10.474501,3.773651,GALAXY
2.726537,-3.662323,4.9328675,GALAXY
5.10967,3.9307382,3.220887,GALAXY
3.6773748,-0.04168587,2.9486165,GALAXY
4.052505,10.604399,9.086227,QSO
5.0400434,3.1956463,10.497122,GALAXY
0.007437771,0.17684245,4.384444,GALAXY
1.5117272,8.893062,8.831367,GALAXY
5.741619,2.5289352,3.711579,GALAXY
4.548215,6.0208435,9.718456,QSO
2.969465,0.5602958,3.506259,GALAXY
10.257349,10.658246,7.8479223,GALAXY
4.055879,4.3553586,4.1669273,QSO
0.809318,3.7234747,2.7100687,GALAXY
7.4699564,4.6368074,10.105884,QSO
0.9688657,6.9862576,-1.1221058,STAR
8.936649,1.1881349,5.601785,QSO
-0.29219845,4.5263696,2.6695929,QSO
4.3563037,-0.12868682,-0.53926224,STAR
0.47028396,3.8417792,2.3936126,GALAXY
3.5980995,13.011392,6.935264,QSO
11.669793,8.296076,1.9433044,STAR
1.5807794,7.533011,8.738422,STAR
11.390286,8.588787,2.0629385,GALAXY
6.236442,10.609537,5.9825974,STAR
