component 1,component 2,class
5.962239,-4.2121897,STAR
4.3516297,4.1693697,GALAXY
-3.272696,10.539257,STAR
4.964607,-3.9834092,GALAXY
16.365215,2.3137982,GALAXY
10.203106,7.582214,QSO
10.651158,4.822405,QSO
-2.0097685,7.9345984,GALAXY
12.895247,0.6214015,STAR
12.878953,8.685514,QSO
0.9631941,9.9240055,GALAXY
3.2746859,15.503698,GALAXY
10.057595,13.256541,QSO
-0.09689309,0.7946529,GALAXY
13.252222,2.6878953,QSO
-2.820911,4.1544614,GALAXY
13.536907,5.3712015,GALAXY
9.203152,8.487391,GALAXY
-1.1211959,7.3263764,GALAXY
-4.1937823,2.0684881,GALAXY
11.813272,10.816018,STAR
11.646167,10.655271,STAR
-1.473501,4.6711783,GALAXY
7.716678,4.6973286,STAR
-0.23599859,5.79618,GALAXY
-1.4560387,7.205521,GALAXY
4.2959623,7.764654,GALAXY
-1.7821072,5.1859903,GALAXY
6.7049947,-2.0028152,GALAXY
11.817769,2.4282656,GALAXY
-4.0197573,4.239593,GALAXY
2.6984408,7.2590456,GALAXY
-1.796546,7.6441936,GALAXY
-1.9758382,5.8230205,GALAXY
4.9300117,6.091676,GALAXY
0.5645463,11.22028,GALAXY
-5.2560997,2.7174702,GALAXY
4.7336717,-2.9846494,GALAXY
11.420362,15.358324,STAR
-0.30877146,-2.4106388,QSO
7.860236,0.53062093,GALAXY
-0.2635092,7.961483,GALAXY
7.2567,0.44546273,STAR
15.442846,0.9330767,GALAXY
9.463293,14.114315,QSO
8.422232,4.1556487,QSO
5.251117,-3.1523476,STAR
-1.1860586,10.653149,STAR
0.15288873,1.0664749,GALAXY
6.2756934,-3.05086,GALAXY
7.2343025,-0.09120416,STAR
15.639446,2.303032,GALAXY
2.9626167,12.550536,GALAXY
3.2713933,10.018805,GALAXY
-1.0328454,-2.7905362,STAR
-4.037541,10.306116,GALAXY
10.156111,-5.4650764,GALAXY
-2.9279778,10.543068,GALAXY
8.391244,9.195234,QSO
-5.9247003,6.671858,STAR
2.1353567,2.262397,GALAXY
4.0379868,5.026886,GALAXY
-1.2348187,4.2698536,GALAXY
8.639255,14.7135935,QSO
10.954856,9.202742,QSO
5.1065187,-0.56234044,GALAXY
-0.45875832,11.451286,GALAXY
-0.16809514,-0.40525094,STAR
0.5201678,11.123819,GALAXY
4.3726397,6.095027,GALAXY
11.27115,4.193267,GALAXY
1.6449732,3.4805684,GALAXY
-1.8314829,7.6377473,GALAXY
-7.727046,3.2392728,GALAXY
-1.271407,2.940247,STAR
11.086766,14.832784,QSO
1.9525722,0.230266,GALAXY
-4.1436315,6.6418104,GALAXY
13.582073,4.0365114,GALAXY
7.7385087,-4.103618,GALAXY
8.9900255,-4.827007,GALAXY
13.977808,-0.752855,GALAXY
6.046596,7.09292,GALAXY
-0.7893751,11.900477,GALAXY
13.519411,9.389977,QSO
9.16349,-4.954406,GALAXY
9.130507,6.227252,QSO
1.7409502,4.627128,GALAXY
9.73534,6.5198836,GALAXY
6.715302,5.3505177,GALAXY
8.603081,-0.9819092,STAR
13.746328,2.5672748,GALAXY
7.3835516,0.051208153,STAR
12.53169,9.498358,STAR
0.28597164,7.5689535,STAR
3.1839044,6.7421393,GALAXY
6.2674685,-2.9748945,GALAXY
13.161373,9.043,QSO
5.061851,-2.5185227,STAR
-1.4292058,13.072473,GALAXY
8.835215,2.2102482,STAR
11.1370125,10.249344,GALAXY
10.420886,7.40439,GALAXY
8.187044,3.1088932,STAR
12.592489,4.936196,GALAXY
6.199922,6.083665,GALAXY
9.226408,4.8727527,QSO
7.2030344,-6.4240913,GALAXY
8.313581,-3.3748121,GALAXY
-5.616664,3.4350138,GALAXY
11.084362,4.6564965,GALAXY
2.8244977,9.801604,GALAXY
-4.2524543,4.807577,GALAXY
10.856072,2.7366486,QSO
9.811827,2.2459786,QSO
0.17209497,-1.984421,GALAXY
7.575971,-4.9031854,GALAXY
1.7562578,-2.084523,GALAXY
1.6060032,-3.1490946,QSO
8.647776,6.495765,QSO
-3.5838041,8.603392,GALAXY
10.394052,15.260791,STAR
10.446464,9.40285,QSO
8.482403,8.243625,QSO
1.2242334,-2.185734,STAR
-4.933611,4.5869775,GALAXY
10.044942,11.939831,QSO
8.100095,-0.35610116,STAR
5.6083493,-1.7451463,GALAXY
-3.0994265,2.760162,GALAXY
-3.5364287,5.2284093,GALAXY
-2.7369473,11.885697,GALAXY
12.712743,-0.52988553,QSO
1.5186409,-3.91022,QSO
15.390998,2.1516154,GALAXY
1.851335,-4.234117,GALAXY
-4.4042826,-2.2340746,STAR
0.4748507,-2.4904711,STAR
-2.8196514,11.39356,GALAXY
0.71633315,5.6670213,GALAXY
3.307035,7.6659136,GALAXY
2.6683264,13.679561,STAR
3.001604,-5.0342445,GALAXY
6.1209955,-2.7916865,GALAXY
6.33555,-1.186793,STAR
8.440732,-3.2572384,GALAXY
10.13074,-4.0289893,GALAXY
6.4646277,4.4044886,QSO
3.7167327,3.8769863,GALAXY
-6.113399,6.632922,STAR
2.764489,-4.631888,GALAXY
-2.0966027,2.6685104,GALAXY
12.349294,9.115902,QSO
14.443169,1.3235599,STAR
5.412989,4.420011,GALAXY
2.170083,11.637302,GALAXY
8.742324,-4.4404044,STAR
5.1333313,-1.9370711,GALAXY
2.9242055,5.5035,GALAXY
15.4669895,12.752369,STAR
3.388509,15.292345,GALAXY
-1.433239,-4.2027845,STAR
14.529176,-0.86744964,STAR
1.3366816,3.892381,GALAXY
5.0559025,7.7058854,GALAXY
-0.07205398,3.8918834,STAR
-2.8419297,12.179747,GALAXY
3.0026867,2.6181772,STAR
9.614213,13.32049,QSO
-2.339691,4.884877,STAR
12.431286,2.982289,QSO
12.260419,8.938884,QSO
-0.7663364,12.567383,GALAXY
4.314262,-5.0689836,GALAXY
1.5614969,-3.3192232,GALAXY
4.3113747,10.436433,GALAXY
9.884734,3.6405847,QSO
0.8231612,12.617322,GALAXY
2.0984998,6.6224823,GALAXY
2.2919025,-3.9778314,GALAXY
0.8164416,1.6220101,GALAXY
8.841616,13.485859,QSO
13.803967,2.7660098,GALAXY
-4.5211267,3.6133265,GALAXY
-3.3827271,2.5790534,GALAXY
16.093184,1.3226244,GALAXY
2.346841,2.5048797,GALAXY
-3.2716758,2.5222843,STAR
12.774917,-0.10228474,QSO
0.79309654,10.685028,GALAXY
2.4245234,-2.5452447,QSO
0.14586668,10.062875,GALAXY
1.9153461,3.821368,STAR
10.574792,-4.1043158,GALAXY
12.309017,2.3897815,QSO
5.131746,-0.24835773,GALAXY
-0.19321854,4.36447,GALAXY
10.687173,4.463518,GALAXY
5.5101814,-0.5189148,GALAXY
12.152516,4.131482,GALAXY
6.1317344,6.962025,GALAXY
8.449186,9.841293,QSO
-0.08374071,-4.1771283,QSO
12.610813,11.069559,QSO
8.291562,2.9279401,QSO
9.491123,1.6573187,STAR
10.377067,5.274758,QSO
4.593976,-0.04180683,GALAXY
11.375937,8.9703865,QSO
0.13734666,6.8349104,GALAXY
2.3172479,-2.3728688,GALAXY
-3.5144172,3.7319212,GALAXY
10.690125,12.708842,QSO
2.4839666,-1.8638655,QSO
1.3661921,13.295309,GALAXY
2.0790071,5.3429575,GALAXY
10.540492,4.514473,QSO
13.076205,9.7030525,STAR
1.4196843,-2.8483377,QSO
5.64101,3.9813602,GALAXY
2.4827878,6.6568246,GALAXY
5.4373684,3.7486465,STAR
-1.1274567,12.0058155,STAR
6.007209,-1.7906797,GALAXY
-1.5560492,3.1533349,GALAXY
-0.9085558,15.032452,GALAXY
-3.2762036,5.888477,STAR
7.7577877,6.8274508,QSO
8.135561,9.456161,QSO
-3.000564,1.0857277,GALAXY
12.296817,3.933879,GALAXY
2.0833244,10.650978,GALAXY
-0.40973017,10.519706,GALAXY
8.922791,13.790379,GALAXY
-1.6397847,12.730409,GALAXY
12.340083,2.6927502,QSO
4.6773934,-0.76622254,GALAXY
10.528999,15.251545,STAR
9.924554,3.4464915,STAR
-2.9293337,4.656979,GALAXY
0.43023545,2.499098,GALAXY
1.6018456,15.930367,GALAXY
0.8854913,13.987368,GALAXY
-0.8145866,2.7414424,GALAXY
-3.5947948,4.643168,GALAXY
1.1225436,4.432062,GALAXY
11.959748,4.975995,GALAXY
-2.0778036,2.4103615,GALAXY
10.287968,5.8555994,GALAXY
7.7771535,13.90062,STAR
11.487005,11.849153,QSO
10.657091,2.9305973,STAR
-0.16796465,-4.508331,QSO
8.8715925,-6.5202374,GALAXY
-4.4848337,1.7022703,GALAXY
10.675089,5.439371,QSO
15.33324,12.931843,STAR
8.395087,-4.4953876,GALAXY
14.675403,1.9768072,GALAXY
2.452502,14.4046755,STAR
2.554511,-2.8026972,GALAXY
-0.0056048455,11.492139,GALAXY
13.699156,1.3800058,QSO
-6.145505,2.3160985,GALAXY
-0.2822522,10.10822,GALAXY
2.2898552,4.5199494,GALAXY
7.3338647,-6.4268394,GALAXY
4.99329,3.9368148,GALAXY
-1.4199468,8.38806,GALAXY
-2.2834208,2.2340674,GALAXY
11.880327,3.9681268,GALAXY
11.394378,1.9779146,STAR
-0.9534642,-2.6696405,STAR
-1.0607475,-1.8014075,GALAXY
9.127863,7.2290316,GALAXY
12.858478,6.2979527,STAR
9.279362,4.5063434,QSO
11.380871,15.126486,QSO
8.865058,14.96628,STAR
11.356053,2.1940954,QSO
12.195016,-2.2153144,STAR
16.02982,11.687049,STAR
2.5397673,15.144094,GALAXY
10.4100065,9.214274,STAR
13.008041,5.175733,STAR
9.128808,-6.0054717,GALAXY
13.976439,9.652004,QSO
0.2189946,10.599913,GALAXY
7.419139,0.39666075,STAR
12.79497,8.349265,QSO
5.0297513,-2.9032412,GALAXY
7.187962,-1.904145,GALAXY
-1.1091211,2.4804745,GALAXY
9.585069,1.3085794,STAR
-0.4815748,13.87366,GALAXY
-1.7443013,4.399593,GALAXY
-7.449272,5.4874654,GALAXY
11.2247505,10.451671,QSO
11.280575,9.8336525,STAR
11.069632,-0.16611347,STAR
10.662249,-3.3230257,STAR
3.739695,13.180421,GALAXY
0.7036755,2.3213854,GALAXY
9.355901,5.529979,QSO
6.7995815,14.02936,GALAXY
2.0439267,5.2795978,STAR
-0.8256963,14.585438,STAR
0.07006575,11.190839,GALAXY
15.209188,2.8971746,QSO
-2.636336,5.7662373,GALAXY
0.03401939,-4.7141223,GALAXY
-7.5308,5.8497977,STAR
2.468648,15.045173,GALAXY
0.3561891,13.94977,GALAXY
3.386936,9.491478,GALAXY
4.641627,5.780906,GALAXY
3.4282024,9.334054,GALAXY
10.207496,9.634016,QSO
-2.7887928,11.83461,GALAXY
11.243307,10.218371,STAR
1.8960677,4.7438426,STAR
-0.99863386,-1.1382588,GALAXY
-2.1593056,2.2491384,GALAXY
6.508182,-1.3533592,GALAXY
-0.12110752,4.182456,GALAXY
11.727161,4.7259088,GALAXY
0.86247283,-4.810792,QSO
11.501971,7.885371,GALAXY
7.0348682,-5.3545747,GALAXY
1.0943438,2.065396,GALAXY
11.408815,13.223098,QSO
-4.2020025,1.0540788,GALAXY
2.445051,4.656166,GALAXY
12.106543,4.5172153,GALAXY
4.9824967,-2.9543118,GALAXY
11.659154,9.227868,QSO
8.881738,12.098961,STAR
13.0850935,8.894253,QSO
-3.1667178,12.0395775,GALAXY
3.656238,2.9725606,GALAXY
11.390995,4.867302,GALAXY
6.3652077,5.220321,GALAXY
-7.5383735,4.5626416,GALAXY
12.366516,12.721333,QSO
1.5330807,2.7309248,GALAXY
4.6253552,-4.479294,STAR
1.5791134,3.0600476,STAR
2.4119985,-2.211582,GALAXY
1.8041548,-1.2413598,GALAXY
12.436634,14.038809,STAR
12.020781,9.759829,QSO
-4.011184,4.9146996,STAR
7.9863667,4.174911,QSO
9.491582,15.844163,STAR
-4.2690625,4.5806904,GALAXY
8.672428,-1.6997794,GALAXY
7.0276036,0.7979411,STAR
10.497804,10.117037,STAR
8.481419,7.3294826,QSO
0.08970836,10.142587,GALAXY
-5.279289,3.4394698,GALAXY
10.846392,11.623577,QSO
12.746511,2.069073,STAR
5.6170206,-4.868653,STAR
-2.3701751,2.3383944,GALAXY
12.770427,12.233025,QSO
-6.020965,3.0583751,GALAXY
-1.5485774,13.073246,GALAXY
4.8929834,-2.876927,GALAXY
-2.622909,6.0164294,GALAXY
-2.1346064,3.4834394,GALAXY
-4.3815727,5.455358,GALAXY
-5.4008813,5.0389805,GALAXY
0.6257817,-1.5819592,GALAXY
-3.3793263,5.818499,GALAXY
13.489099,10.874394,QSO
15.333788,1.5998094,STAR
3.770022,4.7690873,STAR
-4.7404203,1.4455566,GALAXY
1.8307314,0.44276792,GALAXY
13.111733,11.884108,GALAXY
-1.3026457,1.666557,GALAXY
-5.0130773,3.997598,GALAXY
7.9081326,-3.812031,STAR
12.282293,8.31585,QSO
13.383215,13.291513,STAR
0.7239173,1.1535145,GALAXY
1.8952414,13.069562,GALAXY
8.768213,15.227619,GALAXY
9.285912,7.2617173,GALAXY
-0.3409751,5.6680574,GALAXY
12.0002165,8.672379,QSO
-2.639788,5.7905593,GALAXY
10.493451,12.100983,QSO
0.87347114,14.043615,GALAXY
1.9917053,2.5692332,GALAXY
8.744483,4.6812034,QSO
9.3926735,-3.76221,GALAXY
12.728844,9.647914,QSO
13.620042,1.4177758,GALAXY
3.0722668,12.968608,GALAXY
4.8426642,-0.41706878,GALAXY
3.643951,8.835958,GALAXY
4.48027,-1.7708063,GALAXY
0.7084093,3.0108225,GALAXY
4.0423865,5.4679317,GALAXY
8.577179,3.6673014,QSO
3.8482437,6.829313,STAR
-6.7108736,6.153613,STAR
3.6826472,-0.58669305,GALAXY
0.10094784,4.7424183,GALAXY
15.353983,-0.022391107,STAR
11.892034,1.4672381,STAR
10.791286,10.191507,QSO
-1.3384699,10.760057,STAR
3.9607801,6.973253,GALAXY
-2.826099,7.9610705,GALAXY
1.4408131,-2.630633,QSO
3.756952,-0.76726615,GALAXY
8.41155,-1.6740713,GALAXY
-4.5472107,2.2353573,GALAXY
2.4466405,1.4754543,GALAXY
10.33464,10.412802,STAR
3.6823723,5.9136596,GALAXY
11.51391,9.987564,STAR
9.534511,5.6789494,QSO
0.82180816,2.7176137,GALAXY
1.5880343,12.3596945,GALAXY
12.059469,8.526447,GALAXY
-0.9756627,-1.5142844,GALAXY
-2.0651429,9.265423,GALAXY
11.867068,4.792658,GALAXY
7.780246,8.742971,QSO
-0.22615345,-2.3909242,STAR
6.0325294,-0.19985269,GALAXY
12.764936,-0.05209845,STAR
7.2231293,0.35380977,STAR
13.843501,1.5128422,QSO
12.198933,11.908765,QSO
-0.79915005,13.938995,GALAXY
7.9453025,-5.153042,QSO
9.171693,9.452641,STAR
3.4043212,6.61814,GALAXY
5.3615446,-2.6973531,GALAXY
-7.753955,2.205347,STAR
8.168732,4.040885,QSO
-0.93085253,1.8136357,GALAXY
12.642109,-0.03824804,QSO
11.152167,5.3472905,GALAXY
-2.0785253,9.342167,GALAXY
10.839345,6.92791,STAR
10.429153,4.886833,GALAXY
-4.104227,3.0648532,GALAXY
4.8976126,8.116564,GALAXY
-0.13528998,3.465458,STAR
16.274069,11.191849,STAR
12.848367,9.909301,QSO
-2.408443,9.845581,GALAXY
-1.9567062,-2.3572657,STAR
-3.824496,4.0461197,GALAXY
8.692924,8.81478,QSO
-5.7622313,1.8061036,GALAXY
12.08822,9.9352255,GALAXY
14.2424,-0.19174367,STAR
10.2435875,-0.03246454,STAR
0.21972275,11.024322,GALAXY
8.472178,-3.4611552,GALAXY
4.752874,5.2146726,GALAXY
-3.093852,10.50826,GALAXY
2.4040654,4.0667,GALAXY
7.993159,-3.187115,GALAXY
-3.442892,8.692568,GALAXY
13.312505,10.906843,QSO
8.733494,8.100097,GALAXY
-6.251131,5.6828184,GALAXY
11.573735,10.669175,STAR
10.914416,1.0635568,STAR
9.280867,8.847467,QSO
10.882768,7.248666,GALAXY
3.7228816,10.239466,GALAXY
2.8538256,1.3520532,GALAXY
-2.1265066,2.4949524,GALAXY
14.348864,0.71326613,GALAXY
10.467667,5.72779,GALAXY
3.8224866,9.151044,GALAXY
8.917987,-2.688383,GALAXY
9.555564,15.700858,STAR
10.61059,9.095511,QSO
8.916739,6.052555,GALAXY
11.890387,3.1041396,QSO
0.14575379,0.7639149,GALAXY
-3.3915365,8.641174,GALAXY
5.0910015,6.129454,GALAXY
-0.43683204,8.145854,GALAXY
7.626417,-2.490224,GALAXY
3.4066155,-3.9871438,GALAXY
-0.27110934,11.151468,GALAXY
13.086558,5.0792627,STAR
11.587731,1.499529,STAR
6.9961586,2.0427861,STAR
8.315445,2.1563056,STAR
-5.454451,2.2344885,GALAXY
9.68699,9.093444,STAR
7.7970057,0.26868072,STAR
5.902995,2.6483145,GALAXY
15.539592,12.056752,STAR
2.2469866,10.73297,STAR
-4.6781116,1.0882858,GALAXY
10.724032,8.859925,QSO
7.651425,-3.8310623,GALAXY
10.813788,2.870812,STAR
-3.0654593,3.6270182,GALAXY
0.53482646,8.091005,GALAXY
1.7420962,11.893128,GALAXY
9.97139,15.438948,STAR
13.384929,9.70777,QSO
2.341524,9.549203,GALAXY
0.81739223,-0.5149682,GALAXY
4.824558,4.095184,GALAXY
1.4708333,1.1988271,GALAXY
-3.4310112,2.6852093,GALAXY
-4.472107,2.170182,GALAXY
5.069162,-3.326173,STAR
6.5152035,-2.0108,GALAXY
16.117847,1.0884731,GALAXY
5.257156,3.236243,GALAXY
2.6257026,2.8502877,GALAXY
2.865099,7.31186,GALAXY
3.2681673,7.0599656,GALAXY
9.569542,11.688106,QSO
2.2183745,13.806959,STAR
3.1506796,14.9709215,GALAXY
14.285338,11.831467,STAR
11.5022135,8.61706,STAR
-0.28525025,12.5872555,GALAXY
12.944958,3.7466147,GALAXY
2.97699,15.089938,GALAXY
3.061765,4.705631,GALAXY
13.50418,3.692386,GALAXY
3.5500576,3.593044,GALAXY
-0.11242599,3.2386215,GALAXY
-1.3576584,-2.5400178,STAR
-0.673432,-4.4966125,QSO
9.392443,8.245316,STAR
-1.4851154,8.751645,GALAXY
-1.3869971,3.9288125,GALAXY
-1.4826423,11.707793,STAR
4.3089275,7.3661065,GALAXY
4.388928,-3.11046,GALAXY
8.642383,8.43996,QSO
7.692198,1.7696897,STAR
8.458176,4.9869237,QSO
10.966847,12.584532,QSO
2.6511366,5.429034,GALAXY
1.707009,-3.4508922,QSO
4.364995,3.9293213,GALAXY
7.792207,-2.6111693,GALAXY
0.91872644,13.223896,STAR
-0.8804951,2.373709,STAR
-2.0113504,1.1744535,GALAXY
7.702375,-3.233854,GALAXY
-0.86357224,3.1775408,GALAXY
13.733885,10.143655,QSO
3.7819934,10.798587,GALAXY
8.4517145,-0.45926768,STAR
-2.8279846,4.046841,STAR
10.006373,-5.503439,STAR
3.2279246,2.8265977,GALAXY
1.6471044,14.359032,GALAXY
4.6652794,-3.5007117,STAR
-4.4572015,-1.4485885,GALAXY
11.744053,12.60461,QSO
12.8986,9.204754,QSO
-1.8304844,12.931751,GALAXY
0.034411486,-1.2658504,GALAXY
12.398473,-0.6140897,GALAXY
1.3031925,9.347129,GALAXY
8.142671,7.098959,QSO
-3.1141267,1.6854144,GALAXY
1.3458331,-2.0541875,QSO
-0.8105409,13.718,GALAXY
-0.9890072,8.122142,GALAXY
14.873227,2.2256832,GALAXY
16.002035,3.082756,GALAXY
11.1004305,10.517391,QSO
-5.712642,1.8817493,GALAXY
-4.8523664,5.8947487,GALAXY
4.7027655,-0.3793201,GALAXY
-3.5389183,3.392477,GALAXY
9.719947,6.2386656,GALAXY
11.255603,0.6854723,GALAXY
7.299308,8.141089,QSO
11.042093,10.434441,STAR
1.202841,11.90715,GALAXY
11.6540785,3.4466815,GALAXY
5.4227138,-0.023404468,GALAXY
10.14969,15.365865,STAR
15.373838,11.450436,STAR
11.189276,3.320094,QSO
3.00529,-1.401138,GALAXY
7.8060975,5.0914564,QSO
10.584226,14.489291,STAR
0.37417898,9.685231,GALAXY
6.1763086,-3.920561,STAR
2.2862668,12.192699,STAR
10.60818,9.056096,QSO
15.698869,11.145957,GALAXY
-0.12250622,4.148078,GALAXY
9.585215,9.16648,QSO
12.820471,3.9108157,GALAXY
8.748545,14.401675,QSO
8.167475,-3.6894984,GALAXY
-5.5480905,3.6375165,GALAXY
7.039283,5.0191784,GALAXY
11.319169,-0.17710955,STAR
0.9684721,6.396402,GALAXY
2.6479878,6.5686784,GALAXY
9.9746,3.0441978,QSO
8.144656,-1.2865628,STAR
8.118988,3.8057897,QSO
5.257195,-0.12296693,GALAXY
15.531712,12.62591,STAR
16.05458,1.0813031,GALAXY
-4.0801926,1.1798735,GALAXY
-4.3556814,4.1995215,GALAXY
7.4049706,0.78923017,STAR
9.512489,5.71385,QSO
11.190209,14.128284,STAR
3.075297,1.9238898,GALAXY
3.241322,-0.21569495,GALAXY
4.0149684,3.0056303,GALAXY
-1.3852832,4.8209357,STAR
0.31815246,15.551528,GALAXY
11.64537,4.1238265,GALAXY
13.689779,9.14241,QSO
1.910856,11.584879,GALAXY
8.115915,8.244347,QSO
12.882976,-1.6726588,STAR
1.1450921,15.793714,GALAXY
1.4248872,12.202542,GALAXY
4.89798,-0.89023465,GALAXY
-4.032019,10.286477,GALAXY
9.061272,0.847741,GALAXY
0.2280116,-4.356843,QSO
-1.8074602,-2.7592235,GALAXY
7.338998,0.94876236,STAR
-0.008609421,6.1245656,GALAXY
-0.5855714,3.0361135,STAR
15.282281,2.3268766,GALAXY
0.07890803,6.0060806,QSO
3.5207038,-3.9124308,GALAXY
3.0330176,14.656941,GALAXY
-1.9255519,5.096464,GALAXY
4.41337,5.893914,GALAXY
12.665123,4.59442,GALAXY
-2.1817925,3.0798118,GALAXY
7.7074556,-6.0779467,GALAXY
13.2189045,3.8656383,GALAXY
-1.4636192,1.9651895,GALAXY
-0.3135781,10.874126,GALAXY
6.985721,2.3149464,STAR
3.0112116,5.381389,GALAXY
4.570467,0.15541995,GALAXY
1.7369198,11.673667,GALAXY
2.283012,12.716963,GALAXY
2.6114557,0.3778535,GALAXY
11.948807,14.782043,QSO
1.3763446,13.291298,GALAXY
12.996979,10.762757,STAR
8.627955,8.461414,STAR
11.035963,9.494939,STAR
0.2995912,15.419846,GALAXY
-0.88745135,2.5882788,GALAXY
5.3655295,6.44998,GALAXY
11.468606,-2.0997968,STAR
12.086492,11.765933,QSO
4.2567525,3.3587282,GALAXY
4.9025674,2.5491962,GALAXY
11.595835,4.8369255,GALAXY
1.9898658,4.770925,GALAXY
6.809696,4.9628673,GALAXY
4.4964647,-3.7112336,GALAXY
12.630828,12.243158,STAR
1.130993,2.6645653,STAR
11.096336,1.1842624,STAR
12.371884,-0.23628056,STAR
14.001089,3.1610043,QSO
7.785579,5.233879,GALAXY
7.877501,-0.82667184,STAR
13.25489,0.77409774,STAR
-0.5387899,8.807518,GALAXY
0.107357696,3.93785,GALAXY
7.2974796,7.898294,GALAXY
-0.038609892,-0.9050949,GALAXY
-3.4260128,1.8972378,GALAXY
2.8772612,6.106546,GALAXY
-1.9963342,4.555152,GALAXY
10.609354,3.7068167,QSO
16.236795,2.6022246,GALAXY
11.12823,10.408263,STAR
2.4926045,15.756884,GALAXY
-7.199901,1.6465949,GALAXY
9.310516,5.225426,QSO
8.241106,13.836035,QSO
-4.79805,5.595897,GALAXY
-6.2198644,6.061116,GALAXY
7.723108,0.33321944,GALAXY
8.505105,-6.222401,GALAXY
10.868942,11.634871,QSO
5.5315027,6.745364,GALAXY
0.572869,11.0949135,GALAXY
8.413576,7.4560704,QSO
5.004778,-1.1352679,GALAXY
-3.7967896,8.339441,GALAXY
4.485457,10.126802,GALAXY
12.186696,8.9169035,QSO
-1.0848697,8.583358,GALAXY
10.154994,9.326798,STAR
5.5535736,15.211344,QSO
1.572957,4.0119896,GALAXY
11.90004,4.7167945,GALAXY
9.560942,8.981563,QSO
11.166165,4.603544,GALAXY
3.4971242,5.70493,GALAXY
-0.19800925,9.680147,STAR
10.871244,6.1897635,GALAXY
-2.22256,1.7364554,GALAXY
15.006103,2.2799852,GALAXY
6.0467606,-1.8963529,GALAXY
11.544841,0.52449834,GALAXY
8.598908,-6.197086,GALAXY
13.904397,10.270545,QSO
1.3890455,12.272725,GALAXY
10.17707,2.8389072,GALAXY
12.176416,-1.0864248,QSO
11.960184,10.784167,QSO
-1.7983677,1.8282945,GALAXY
4.804963,4.496884,GALAXY
9.20696,9.231906,STAR
4.3932276,-3.0524142,GALAXY
-1.2853694,14.488132,GALAXY
5.612192,5.5377755,GALAXY
4.0493727,-0.3113804,GALAXY
15.562003,11.891977,STAR
-0.5032885,12.218378,GALAXY
2.2675242,12.69743,GALAXY
13.451994,-0.8300491,STAR
15.961914,10.464018,GALAXY
3.7784946,7.6675844,GALAXY
7.404004,-1.7038684,GALAXY
-0.53254414,11.594801,GALAXY
12.490692,4.9914584,GALAXY
2.1462572,0.08111032,GALAXY
2.332815,2.8867536,GALAXY
8.296777,9.920161,QSO
13.600851,0.97750014,QSO
-0.092856504,12.745959,GALAXY
-2.7747796,5.4305525,GALAXY
8.723231,9.479734,QSO
12.725117,10.473622,GALAXY
0.5779023,8.203787,GALAXY
-0.4852627,5.095497,GALAXY
8.580215,-1.2451035,STAR
8.148432,-1.3941846,STAR
11.328902,7.5861406,GALAXY
-1.575444,4.1754336,GALAXY
-1.5428991,2.7206717,STAR
-3.721946,5.284605,GALAXY
15.5819235,12.565052,STAR
-0.009486114,5.187606,GALAXY
13.073538,12.943569,QSO
1.9258643,13.789226,STAR
2.7632115,8.936944,GALAXY
14.813594,-0.0013352096,GALAXY
12.399512,11.121462,QSO
10.059605,2.9263954,QSO
3.7539642,0.0067311847,GALAXY
8.313797,6.4993525,GALAXY
-2.7971635,4.941557,STAR
9.1639185,6.228976,QSO
5.357296,-0.58971936,GALAXY
2.374403,1.381514,GALAXY
2.892907,3.464662,GALAXY
3.2530608,14.715969,STAR
0.13417883,10.767951,GALAXY
3.9800398,0.43243036,GALAXY
-2.9989288,11.261494,GALAXY
-1.9839085,3.025546,GALAXY
10.514303,7.09179,GALAXY
4.0378523,2.4252255,GALAXY
9.858912,10.208626,QSO
13.77868,12.231578,QSO
11.439536,6.326476,STAR
-0.6410758,14.720776,STAR
2.0718303,2.9018817,STAR
5.635568,-4.586192,GALAXY
15.332561,3.0138023,GALAXY
-3.8306634,2.0129097,GALAXY
0.2912492,6.9566393,GALAXY
3.466306,1.2421478,STAR
13.407881,2.8840833,GALAXY
12.069884,4.049468,QSO
3.0507145,15.208177,GALAXY
-0.64814377,7.906141,GALAXY
-1.1250488,2.2056172,GALAXY
-1.8191135,3.1952503,GALAXY
2.4273667,15.466681,GALAXY
5.78279,6.910441,GALAXY
-0.3914325,0.55153424,GALAXY
12.442473,10.205183,STAR
14.032447,-0.45547312,STAR
0.91786563,7.553845,STAR
7.2536488,-1.7337039,STAR
-0.2929424,13.502789,STAR
12.375425,14.324742,STAR
7.906876,9.122106,QSO
-7.5270057,5.858543,STAR
13.392867,0.5848098,STAR
13.757219,1.6434076,GALAXY
7.5705433,-4.2649674,GALAXY
-3.58469,10.110957,GALAXY
-4.361205,4.242604,GALAXY
12.735566,12.832308,STAR
-2.457444,12.488966,GALAXY
13.953389,10.314019,GALAXY
3.4684658,15.083592,GALAXY
8.634157,2.2982903,QSO
9.001219,7.0755,STAR
14.004317,1.1648456,QSO
11.588643,15.101612,STAR
12.886258,1.4049878,STAR
-1.6626726,10.146053,GALAXY
13.035414,11.229335,QSO
10.822217,-0.1441382,QSO
12.662134,1.7981244,STAR
1.6169477,11.163574,GALAXY
11.051495,12.060144,QSO
14.245802,9.980759,QSO
15.673675,12.341815,STAR
12.163124,0.79910654,STAR
6.7965636,-5.3145957,GALAXY
0.6263639,13.168644,GALAXY
9.220464,6.06117,QSO
